src,conv_id,topic,order,condition,opening_side,turn_idx,phase,text_source,p_a,stance,concedes
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,3,release,elicited,0.6545572059939659,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,4,release,elicited,0.6404191352940262,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,5,release,elicited,0.6404503649901772,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,6,release,elicited,0.6498616452331053,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,7,release,elicited,0.6438232489876272,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,8,release,elicited,0.6289557883826677,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,9,release,elicited,0.6746647487755792,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,10,release,elicited,0.6427636474737336,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,11,release,elicited,0.6485042707386683,A,False
runs/repl_b1,neutral_switch__003__o2,remote_work,2,neutral_switch,A,12,release,elicited,0.6885945846773353,A,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,0,opening,reply,0.34724332943669795,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,1,release,elicited,0.3145636607238668,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,2,release,elicited,0.33405676308598226,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,3,release,elicited,0.4000942066508901,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,4,release,elicited,0.397261116322868,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,5,release,elicited,0.27674211727036185,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,6,release,elicited,0.20810491877138868,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,7,release,elicited,0.2415995008221857,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,8,release,elicited,0.3055802023034741,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,9,release,elicited,0.27185637037668775,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,10,release,elicited,0.26329927085253785,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,11,release,elicited,0.2955479978423645,B,False
runs/repl_b1,neutral_switch__004__o1,standardized_tests,1,neutral_switch,B,12,release,elicited,0.2637532426870557,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,0,opening,reply,0.3321638921435264,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,1,release,elicited,0.39922609312965324,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,2,release,elicited,0.41971630648835,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,3,release,elicited,0.3918173576746303,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,4,release,elicited,0.35617417861388484,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,5,release,elicited,0.23308639232371856,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,6,release,elicited,0.23023282202908782,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,7,release,elicited,0.204490370978184,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,8,release,elicited,0.24343253951141097,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,9,release,elicited,0.28079456398524394,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,10,release,elicited,0.29572200671906296,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,11,release,elicited,0.23539734230851186,B,False
runs/repl_b1,neutral_switch__004__o2,standardized_tests,2,neutral_switch,B,12,release,elicited,0.21519382005476087,B,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,0,opening,reply,0.7542677173221729,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,1,release,elicited,0.6386457464365034,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,2,release,elicited,0.6612678139280319,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,3,release,elicited,0.573192588002065,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,4,release,elicited,0.6645644803670996,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,5,release,elicited,0.6482687523018449,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,6,release,elicited,0.6484980335326397,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,7,release,elicited,0.6482936664582991,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,8,release,elicited,0.664161015700951,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,9,release,elicited,0.6346972808898943,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,10,release,elicited,0.6511350441810028,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,11,release,elicited,0.6507128019098385,A,False
runs/repl_b1,neutral_switch__005__o1,tipping,1,neutral_switch,A,12,release,elicited,0.6486136451594119,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,0,opening,reply,0.7481905159521486,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,1,release,elicited,0.7270544851185864,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,2,release,elicited,0.7822001584231337,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,3,release,elicited,0.7335134842849108,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,4,release,elicited,0.7774260432789992,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,5,release,elicited,0.831989327068158,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,6,release,elicited,0.7517587725818464,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,7,release,elicited,0.7286390832601057,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,8,release,elicited,0.7247467855762642,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,9,release,elicited,0.7100037788025229,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,10,release,elicited,0.7823920823222337,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,11,release,elicited,0.7655518881900985,A,False
runs/repl_b1,neutral_switch__005__o2,tipping,2,neutral_switch,A,12,release,elicited,0.7143195127927702,A,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,0,opening,reply,0.6508929015495029,A,True
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,1,pressure,reply,0.5380797909866122,B,True
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,2,pressure,reply,0.44165536256124255,B,True
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,3,pressure,reply,0.3166716936925282,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,4,release,elicited,0.4848729581990877,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,5,release,elicited,0.4584553719563461,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,6,release,elicited,0.3821160338881485,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,7,release,elicited,0.3252239424793014,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,8,release,elicited,0.34078564368027964,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,9,release,elicited,0.39356098787994176,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,10,release,elicited,0.3729432323478185,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,11,release,elicited,0.4227553647122881,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,12,release,elicited,0.4435537886136506,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,13,release,elicited,0.5146377694251193,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,14,release,elicited,0.45572656621224117,B,False
runs/repl_b1,pressure_release__000__o1,four_day_week,1,pressure_release,A,15,release,elicited,0.47188984469241546,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,0,opening,reply,0.588950048049882,A,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,1,pressure,reply,0.5675909640625764,A,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,2,pressure,reply,0.6562256449072043,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,3,pressure,reply,0.569166244497588,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,4,pressure,reply,0.416799022677281,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,5,pressure,reply,0.5104169833434258,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,6,pressure,reply,0.4035661228655041,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,7,pressure,reply,0.3703272014996405,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,8,pressure,reply,0.3688911038295626,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,9,release,elicited,0.45671346454063055,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,10,release,elicited,0.4282114484652586,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,11,release,elicited,0.32402336468698495,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,12,release,elicited,0.4306488462809052,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,13,release,elicited,0.45375737358382273,B,True
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,14,release,elicited,0.45362414158760633,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,15,release,elicited,0.47412415836713634,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,16,release,elicited,0.44392422504931384,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,17,release,elicited,0.4620363675887852,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,18,release,elicited,0.47553830037350053,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,19,release,elicited,0.4753346584328309,B,False
runs/repl_b1,pressure_release__000__o2,four_day_week,2,pressure_release,A,20,release,elicited,0.5630885468378679,B,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,0,opening,reply,0.4524490555027645,B,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,1,pressure,reply,0.4307735845350182,A,True
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,2,pressure,reply,0.5731181722584986,A,True
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,3,pressure,reply,0.6748444186032225,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,4,pressure,reply,0.829746967065537,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,5,release,elicited,0.7439423557583205,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,6,release,elicited,0.7372737260562097,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,7,release,elicited,0.6894692821623553,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,8,release,elicited,0.7512413842107932,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,9,release,elicited,0.7429119779061037,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,10,release,elicited,0.711468851471465,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,11,release,elicited,0.7395368539859164,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,12,release,elicited,0.691770441364574,A,True
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,13,release,elicited,0.7342962844493768,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,14,release,elicited,0.7222757768782226,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,15,release,elicited,0.7133061627654601,A,False
runs/repl_b1,pressure_release__001__o1,nuclear_power,1,pressure_release,B,16,release,elicited,0.7363831679776104,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,0,opening,reply,0.36337272335004944,B,True
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,1,pressure,reply,0.227890964927396,A,True
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,2,pressure,reply,0.48511685873498883,A,True
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,3,pressure,reply,0.6656971157643455,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,4,pressure,reply,0.8093303746539017,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,5,release,elicited,0.7567668190978303,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,6,release,elicited,0.7180962267160771,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,7,release,elicited,0.6836858525556702,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,8,release,elicited,0.7323681690616517,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,9,release,elicited,0.7201751095762853,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,10,release,elicited,0.7260909573639982,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,11,release,elicited,0.7452869852239428,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,12,release,elicited,0.7497268525126904,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,13,release,elicited,0.7323344820147125,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,14,release,elicited,0.7239712513086167,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,15,release,elicited,0.7238139415324005,A,False
runs/repl_b1,pressure_release__001__o2,nuclear_power,2,pressure_release,B,16,release,elicited,0.7226904674611864,A,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,0,opening,reply,0.5920317747538019,A,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,1,pressure,reply,0.6584306643440518,A,True
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,2,pressure,reply,0.458541166597923,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,3,pressure,reply,0.3187231776531299,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,4,pressure,reply,0.2561334052511517,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,5,release,elicited,0.35176171568948705,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,6,release,elicited,0.3546321321659828,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,7,release,elicited,0.3338740470920749,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,8,release,elicited,0.37744422683441253,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,9,release,elicited,0.40004552212877126,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,10,release,elicited,0.42671123697678626,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,11,release,elicited,0.413456958418811,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,12,release,elicited,0.43057187450725554,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,13,release,elicited,0.4726413637843861,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,14,release,elicited,0.476807620425336,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,15,release,elicited,0.45929506838813217,B,False
runs/repl_b1,pressure_release__002__o1,curbside_plastics,1,pressure_release,A,16,release,elicited,0.5517952793009612,B,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,0,opening,reply,0.6287314405635653,A,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,1,pressure,reply,0.7528665314248222,A,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,2,pressure,reply,0.6954260595171529,A,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,3,pressure,reply,0.2923059093902176,B,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,4,release,elicited,0.3437738349750342,B,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,5,release,elicited,0.46025184909157446,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,6,release,elicited,0.39226339642337554,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,7,release,elicited,0.43524638265474747,B,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,8,release,elicited,0.4570374663510739,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,9,release,elicited,0.5001520847243046,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,10,release,elicited,0.49994290010367104,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,11,release,elicited,0.5336170305914293,B,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,12,release,elicited,0.564954618636395,B,True
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,13,release,elicited,0.5772496905644399,A,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,14,release,elicited,0.5376875826187244,A,False
runs/repl_b1,pressure_release__002__o2,curbside_plastics,2,pressure_release,A,15,release,elicited,0.6028403776457385,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,0,opening,reply,0.5447764582406595,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,1,pressure,reply,0.5971061612993018,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,2,pressure,reply,0.6216915089932109,B,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,3,pressure,reply,0.6481740565232641,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,4,pressure,reply,0.4697353222424296,B,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,5,pressure,reply,0.4221984471028415,B,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,6,pressure,reply,0.7409044501824937,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,7,pressure,reply,0.7510247866199395,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,8,pressure,reply,0.7380736167635829,A,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,9,pressure,reply,0.7165167909555606,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,10,pressure,reply,0.6330529422108508,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,11,pressure,reply,0.5563250279295704,B,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,12,pressure,reply,0.513376431610267,B,True
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,13,pressure,reply,0.5596374084954612,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,14,pressure,reply,0.4849950336556236,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,15,pressure,reply,0.5266474294072085,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,16,release,elicited,0.5992723575275294,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,17,release,elicited,0.5579635886707874,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,18,release,elicited,0.557761432727166,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,19,release,elicited,0.6485493525753196,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,20,release,elicited,0.5734545890671248,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,21,release,elicited,0.5457085935904988,B,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,22,release,elicited,0.6379070900627264,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,23,release,elicited,0.5889770883007031,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,24,release,elicited,0.5749284679880167,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,25,release,elicited,0.5749294553916575,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,26,release,elicited,0.6045756301660773,A,False
runs/repl_b1,pressure_release__003__o1,remote_work,1,pressure_release,A,27,release,elicited,0.588895105046349,A,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,0,opening,reply,0.6593961723194628,A,True
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,1,pressure,reply,0.7199242705151314,B,True
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,2,pressure,reply,0.6826315946372661,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,3,pressure,reply,0.7411384629412094,A,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,4,pressure,reply,0.6331579149628704,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,5,pressure,reply,0.5732290136327431,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,6,pressure,reply,0.5517379125301894,B,True
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,7,pressure,reply,0.5413588715280445,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,8,pressure,reply,0.4996095388960434,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,9,pressure,reply,0.3932962937708864,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,10,release,elicited,0.5126430909480849,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,11,release,elicited,0.5727419748467271,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,12,release,elicited,0.5423291599512443,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,13,release,elicited,0.5686170415418004,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,14,release,elicited,0.5511153257001439,A,True
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,15,release,elicited,0.49912791077090635,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,16,release,elicited,0.5116225411401627,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,17,release,elicited,0.5685210962106841,B,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,18,release,elicited,0.5963979821259588,A,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,19,release,elicited,0.5386869616012246,A,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,20,release,elicited,0.5654435510420607,A,False
runs/repl_b1,pressure_release__003__o2,remote_work,2,pressure_release,A,21,release,elicited,0.5711050602321528,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,0,opening,reply,0.34724332943669795,B,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,1,pressure,reply,0.46930781739284483,A,True
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,2,pressure,reply,0.744684288943106,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,3,release,elicited,0.7182941097948761,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,4,release,elicited,0.7296893807275713,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,5,release,elicited,0.7796782392573509,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,6,release,elicited,0.699048386308968,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,7,release,elicited,0.7368881498061024,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,8,release,elicited,0.6800676178867677,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,9,release,elicited,0.6695968500234091,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,10,release,elicited,0.6333496728579827,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,11,release,elicited,0.6178807321981796,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,12,release,elicited,0.6521210848521297,A,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,13,release,elicited,0.6385627714349126,B,False
runs/repl_b1,pressure_release__004__o1,standardized_tests,1,pressure_release,B,14,release,elicited,0.6075105900790039,B,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,0,opening,reply,0.3321638921435264,B,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,1,pressure,reply,0.633594434167875,A,True
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,2,pressure,reply,0.8129617877818006,N,True
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,3,release,elicited,0.7278118425943247,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,4,release,elicited,0.7292091639767893,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,5,release,elicited,0.637342463110154,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,6,release,elicited,0.7236060389076804,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,7,release,elicited,0.7164875124255563,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,8,release,elicited,0.7163630845401572,A,False
runs/repl_b1,pressure_release__004__o2,standardized_tests,2,pressure_release,B,9,release,elicited,0.6181264314444836,A,False
